Loan_ID,Delinquencies_2yrs,Earliest_credit_line,Inquiries_last_6mths,Months_Since_Last_Delinquency,Months_Since_Last_Record,Open_Account,Public_Records,Revolving_Balance,Revolving_Utilization,Total_Accounts,Total_Payment,Total_Payment_Inv,Total_Received_Principal,Total_Received_Interest,Total_Received_Late_Fee,Recoveries,Collection_Recovery_Fee,Last_Payment_Date,Payment_Status,Last_Payment_Amnt,Last_Credit_Pull_Date
995906,0,2005-02-01,0,0,0,3,0,739,0.04,13,3379.306094,3379.31,3000,379.31,0,0,0,2014-11-01,Completed,96.06,2014-10-01
995913,0,1994-03-01,1,0,0,6,0,133681,0.69,26,6574.052163,6574.05,6000,574.05,0,0,0,2014-11-01,Completed,184.28,2014-10-01
995914,0,1991-02-01,1,0,0,6,0,26391,0.64,18,9935.19,9935.19,7464.64,2470.55,0,0,0,2016-05-01,Completed,184.95,2016-05-01
995933,0,2004-11-01,1,46,0,9,0,2296,0.38,11,12332.22219,12332.22,10000,2332.22,0,0,0,2014-05-01,Completed,2333.6,2014-05-01
995956,0,1999-10-01,0,0,0,15,0,13156,0.43,25,14860.46115,14860.46,13000,1860.46,0,0,0,2014-11-01,Completed,418.62,2014-11-01
995974,0,1996-06-01,0,0,0,8,0,0,0,20,16435.16395,16435.16,15000,1435.16,0,0,0,2014-11-01,Completed,459.39,2014-10-01
996000,0,1990-08-01,0,0,0,14,0,55145,0.43,48,41233.97922,41175.07,35000,6233.98,0,0,0,2013-08-01,Completed,25785.88,2013-08-01
996011,0,1985-01-01,0,0,0,9,0,12354,0.16,39,16462.5589,16462.56,15025,1437.56,0,0,0,2014-11-01,Completed,460.19,2014-10-01
996048,1,1996-12-01,1,15,0,6,0,43955,0.82,22,43706.14,43706.14,25405.95,18300.19,0,0,0,2016-05-01,Completed,831.24,2016-05-01
996053,0,2003-12-01,0,0,0,5,0,868,0.41,11,4945.91,4945.91,1835.94,2410.86,0,699.11,6.02,2012-11-01,Completed,355.26,2013-04-01
996065,0,2002-08-01,1,0,0,3,0,9847,0.99,14,16896.14031,16896.14,12000,4896.14,0,0,0,2014-04-01,Completed,4959.73,2014-03-01
996074,0,2003-12-01,0,0,0,15,0,3233,0.27,26,30061.29424,30061.29,25000,5061.29,0,0,0,2014-03-01,Completed,15583.74,2016-05-01
996119,0,1998-07-01,3,56,0,12,0,3366,0.42,26,12076.12628,12076.13,10000,2076.13,0,0,0,2014-11-01,Completed,344.73,2016-05-01
996150,0,1999-08-01,0,24,106,8,1,2982,0.27,16,3924.74,3924.74,3230.13,582.04,0,112.57,20.26,2014-07-01,Completed,119.24,2014-09-01
996176,0,2000-11-01,0,72,0,7,0,6185,0.53,16,9280.783048,9280.78,8000,1280.78,0,0,0,2014-11-01,Completed,263.61,2016-05-01
996195,0,1998-06-01,0,33,0,5,0,7816,0.68,27,12971.57519,12674.31,12000,971.58,0,0,0,2012-07-01,Completed,11081.6,2016-05-01
996199,0,1997-09-01,1,0,0,15,0,10964,0.52,38,2990.47,2990.47,1947.16,695.74,0,347.57,3.43,2012-09-01,Completed,264.61,2013-02-01
996235,3,1985-05-01,1,13,0,8,0,5249,0.6,23,9810.804187,9810.8,8000,1780.8,30,0,0,2014-11-01,Completed,860.29,2014-11-01
996255,0,2000-09-01,2,59,0,16,0,8111,0.49,24,9893.23,9893.23,4175.76,3836.49,0,1880.98,338.58,2014-03-01,Completed,41.85,2014-07-01
996273,0,1988-03-01,1,0,0,9,0,39276,0.52,24,24645.63911,24645.64,21000,3645.64,0,0,0,2013-06-01,Completed,15818.08,2013-06-01
996294,0,1998-04-01,0,0,0,8,0,1752,0.17,46,39040.14206,39040.14,35000,4040.14,0,0,0,2014-01-01,Completed,11675.32,2014-01-01
996337,0,1995-03-01,1,0,0,21,0,18587,0.47,42,35536.9012,35536.9,28200,7336.9,0,0,0,2014-01-01,Completed,19049.69,2014-01-01
996349,0,2001-10-01,1,0,0,10,0,7795,0.37,17,15872.33753,15872.34,13200,2672.34,0,0,0,2014-03-01,Completed,8236.27,2014-03-01
996366,2,1981-08-01,0,15,0,25,0,336,0.34,50,3156.982404,3156.98,2500,656.98,0,0,0,2013-12-01,Completed,810.72,2015-03-01
996371,0,2002-09-01,0,0,0,4,0,1603,0.45,9,1791.98,1791.98,1600,191.98,0,0,0,2014-12-01,Completed,56.24,2016-04-01
996412,0,1993-11-01,0,0,0,10,0,5834,0.21,29,21058.30459,21058.3,20000,1058.3,0,0,0,2012-10-01,Completed,14923.77,2016-03-01
996415,0,2003-10-01,1,0,0,6,0,13,0,10,14849.20158,14849.2,14000,849.2,0,0,0,2012-12-01,Completed,9697.18,2012-12-01
996417,0,2004-02-01,0,0,0,6,0,16854,0.94,15,16499.31289,16499.31,14000,2499.31,0,0,0,2013-08-01,Completed,7011.18,2014-09-01
996434,0,1990-07-01,0,79,0,11,0,28312,0.34,34,16896.70946,16896.71,15000,1896.71,0,0,0,2014-11-01,Completed,477.94,2014-11-01
996437,0,1990-01-01,0,54,98,10,1,7328,0.62,14,3576.74,3576.74,2780.09,600.66,0,195.99,1.96,2013-12-01,Completed,135.35,2014-05-01
996439,0,1989-11-01,1,0,0,7,0,202,0.02,14,9284.749734,9284.75,8400,884.75,0,0,0,2014-11-01,Completed,269.46,2014-11-01
996440,1,2000-05-01,3,8,0,7,0,0,0,39,18827.19,18827.19,7753,9508.24,0,1565.95,15.66,2013-07-01,Completed,29.07,2013-07-01
996469,0,1998-06-01,0,0,0,12,0,13579,0.67,25,15770.25918,15770.26,14000,1770.26,0,0,0,2014-12-01,Completed,445.62,2014-11-01
996498,0,1990-03-01,1,58,0,10,0,10949,0.63,31,6105.536323,6105.54,5000,1105.54,0,0,0,2014-10-01,Completed,339.2,2016-05-01
996517,0,2006-10-01,1,0,0,10,0,6171,0.39,22,7769.9,7769.9,5947.25,1524.49,0,298.16,2.85,2014-03-01,Completed,267.33,2014-08-01
996550,0,1995-12-01,0,44,0,12,0,32060,0.66,25,24454.4,24454.4,8990.67,9748.69,0,5715.04,990.78,2014-07-01,Completed,586.55,2016-05-01
996558,0,2005-10-01,0,0,0,10,0,10274,0.43,13,13426.28068,13426.28,12000,1426.28,0,0,0,2013-09-01,Completed,5388.7,2015-07-01
996559,0,2001-09-01,0,0,0,6,0,21056,0.74,27,21429.98543,21429.99,21000,429.99,0,0,0,2012-01-01,Completed,20729.67,2016-04-01
996595,0,1998-01-01,0,0,0,14,0,22258,0.96,20,801.41,801.41,463.52,214.23,0,123.66,1.28,2012-04-01,Completed,135.73,2012-09-01
996597,1,1995-09-01,2,2,0,6,0,4284,0.61,13,9005.370369,9005.37,8000,1005.37,0,0,0,2012-09-01,Completed,6448.93,2016-05-01
996624,0,1985-06-01,1,0,0,13,0,38576,0.47,35,22247.24659,22247.25,20000,2247.25,0,0,0,2013-07-01,Completed,10121.79,2015-01-01
996662,0,1999-01-01,0,31,103,5,1,132,0.05,14,5632.206655,5632.21,5000,632.21,0,0,0,2014-11-01,Completed,157.73,2015-09-01
996672,0,1991-10-01,0,0,0,10,0,12994,0.3,25,6564.972245,6564.97,6000,564.97,0,0,0,2014-07-01,Completed,905.44,2014-07-01
996679,0,2004-10-01,2,39,0,9,0,868,0.05,17,8352.892874,8352.89,7000,1352.89,0,0,0,2013-11-01,Completed,2895.04,2013-11-01
996680,1,1994-09-01,2,19,0,8,0,4040,0.32,27,43298.71365,43298.71,32000,11298.71,0,0,0,2013-09-01,Completed,24873.08,2016-05-01
996693,0,2000-03-01,0,73,0,13,0,16189,0.36,31,8457.87,8457.87,6641.95,1335.47,0,480.45,4.84,2013-04-01,Completed,469.36,2013-09-01
996712,0,2000-05-01,0,0,0,7,0,6396,0.53,7,3572.230155,3572.23,3125,447.23,0,0,0,2014-11-01,Completed,101.69,2016-01-01
996748,1,1997-09-01,2,10,0,5,0,519,0.02,18,4722.54,4722.54,1810.82,2902.38,0,9.34,0,2012-09-01,Completed,472.36,2016-04-01
996790,0,1989-08-01,1,0,0,7,0,6307,0.25,20,15369.54147,15369.54,15000,369.54,0,0,0,2012-02-01,Completed,14734.16,2015-03-01
996814,4,1997-04-01,1,15,0,9,0,20194,0.78,27,2491.81,2487.68,753.73,1239.87,0,498.21,5.27,2012-04-01,Completed,399.92,2012-08-01
996815,0,1998-07-01,0,0,102,7,1,6063,0.51,10,5362.920301,5362.92,5000,362.92,0,0,0,2012-12-01,Completed,3488.35,2014-03-01
996831,0,2005-10-01,1,45,0,10,0,8640,0.54,18,10166.43757,10166.44,8000,2166.44,0,0,0,2014-11-01,Completed,286.07,2014-11-01
996847,0,2004-12-01,0,0,0,9,0,5919,0.72,12,11323.619,11323.62,9000,2323.62,0,0,0,2014-02-01,Completed,3017.54,2016-01-01
996851,1,1983-05-01,2,18,0,15,0,23971,0.55,22,11170.42622,11170.43,9250,1920.43,0,0,0,2014-11-01,Completed,323.68,2016-05-01
996855,0,2005-07-01,0,0,0,3,0,108,0.05,10,10852.2612,10852.26,10000,852.26,0,0,0,2013-03-01,Completed,6160.65,2015-07-01
996861,1,1992-07-01,0,12,0,14,0,32852,0.88,32,3605.751318,3605.75,3000,605.75,0,0,0,2014-09-01,Completed,300.49,2014-09-01
996881,0,1998-03-01,3,70,0,12,0,7174,0.31,38,14148.47638,14148.48,13250,898.48,0,0,0,2013-02-01,Completed,8457.58,2016-03-01
996889,0,1990-06-01,0,0,0,7,0,3663,0.31,16,5365.433862,5365.43,5000,365.43,0,0,0,2013-06-01,Completed,2627.59,2016-04-01
996890,0,1999-03-01,0,0,0,11,0,13525,0.45,27,13650.80687,13650.81,12350,1300.81,0,0,0,2014-11-01,Completed,394.52,2016-04-01
996934,0,1995-02-01,2,33,0,9,0,16809,0.89,28,12743.73,12743.73,9524.91,3195.54,23.29,0,0,2014-05-01,Completed,486.5,2016-05-01
996937,0,2001-10-01,0,0,47,5,1,4256,0.49,8,5953.675049,5953.68,5000,953.68,0,0,0,2014-11-01,Completed,169.92,2016-05-01
996977,0,2007-09-01,2,0,0,9,0,743,0.27,12,86.05,86.05,0,0,0,86.05,15.49,,Ongoing,0,2012-04-01
996982,0,1989-01-01,1,73,0,5,0,4555,0.16,30,7430.230575,7430.23,6500,930.23,0,0,0,2014-11-01,Completed,213.08,2016-05-01
996999,0,2003-07-01,1,34,0,9,0,6646,0.37,17,23238.59851,23173.32,17800,5438.6,0,0,0,2013-10-01,Completed,13264.59,2015-01-01
997046,0,1996-11-01,3,0,0,10,0,32499,0.86,36,43837.72,43668.38,24985.66,18852.06,0,0,0,2016-05-01,Completed,827.22,2016-05-01
997047,0,2001-12-01,1,0,0,22,0,28211,0.89,30,6913.999235,6914,5300,1614,0,0,0,2014-01-01,Completed,2002.91,2016-05-01
997090,1,2000-11-01,1,8,0,13,0,12932,0.6,21,15068.809,15068.81,12000,3068.81,0,0,0,2013-09-01,Completed,8965.23,2016-04-01
997139,0,1997-12-01,0,47,0,10,0,7136,0.65,32,17861.02099,17563.34,15000,2861.02,0,0,0,2014-11-01,Completed,511.71,2014-11-01
997204,0,1999-07-01,1,64,0,9,0,18507,0.41,14,2907.47,2907.47,888.72,1266.6,0,752.15,6.94,2012-05-01,Completed,360.41,2012-11-01
997241,0,2006-08-01,1,0,0,4,0,5004,0.44,6,7952.54,7952.54,3804.86,3449.72,0,697.96,6.61,2014-09-01,Completed,214.45,2015-02-01
997273,0,1998-10-01,2,0,0,21,0,96455,0.84,43,13382.85558,13382.86,11200,2182.86,0,0,0,2013-09-01,Completed,5324.5,2016-05-01
997281,0,2005-10-01,0,0,0,12,0,4214,0.69,15,6549.027253,6549.03,5500,1049.03,0,0,0,2014-11-01,Completed,188.54,2015-01-01
997299,0,1985-08-01,2,0,0,12,0,12839,0.41,46,6631.958805,6631.96,6000,631.96,0,0,0,2014-11-01,Completed,192.96,2016-05-01
997303,1,1991-04-01,0,5,0,6,0,29289,0.89,19,14828.94999,14828.95,9800,5028.95,0,0,0,2015-10-01,Completed,3233.36,2015-10-01
997316,0,2005-04-01,1,0,0,10,0,6396,0.16,15,22295.64928,22295.65,20000,2295.65,0,0,0,2014-02-01,Completed,1028.39,2014-02-01
997328,0,1999-02-01,2,0,0,17,0,67207,0.56,28,23230.22,23213.75,8026.73,11340.5,46.47,3816.53,686.98,2013-12-01,Completed,250.89,2013-12-01
997329,0,1996-12-01,1,0,0,12,0,9664,0.57,43,4699.91,4683.12,2232.89,2062.31,0,404.71,0,2012-12-01,Completed,330.5,2016-05-01
997339,0,2003-09-01,1,0,0,9,0,2907,0.18,26,14528.64556,14528.65,14000,528.65,0,0,0,2012-02-01,Completed,13865.03,2012-09-01
997340,1,2001-12-01,0,8,0,7,0,1421,0.68,17,5532.695877,5532.7,5000,532.7,0,0,0,2012-09-01,Completed,3993.42,2016-02-01
997343,0,1998-06-01,1,54,0,13,0,54211,0.28,52,10895.83731,10895.84,9600,1295.84,0,0,0,2013-04-01,Completed,7606.73,2016-04-01
997346,0,1999-02-01,1,0,0,19,0,20659,0.38,43,15115.0093,15115.01,12000,3115.01,0,0,0,2013-12-01,Completed,8604.17,2016-05-01
997381,1,2005-09-01,0,5,0,17,0,7697,0.5,22,8095.794709,8095.79,7200,895.79,0,0,0,2014-07-01,Completed,1116.22,2014-07-01
997442,0,2004-11-01,2,0,0,4,0,1724,0.35,4,3477.899384,3477.9,3000,477.9,0,0,0,2014-09-01,Completed,291.49,2016-03-01
997488,0,1998-07-01,0,0,0,10,0,274,0.01,33,5400.299718,5400.3,5000,400.3,0,0,0,2013-09-01,Completed,2205.95,2013-08-01
997490,0,2003-06-01,2,0,0,12,0,27901,0.94,19,2935.12,2935.12,1874.82,846.6,0,213.7,2.18,2013-01-01,Completed,389.74,2013-06-01
997521,0,2001-08-01,3,0,83,10,1,1104,0.13,17,3612.83,3612.83,2785.13,711.48,0,116.22,1.16,2014-05-01,Completed,120.77,2014-10-01
997530,0,1991-06-01,0,39,0,12,0,0,0,30,9738.937682,9606.62,9200,538.94,0,0,0,2013-01-01,Completed,6100.46,2016-01-01
997543,0,1999-11-01,3,0,0,6,0,1619,0.07,36,30721.84543,30721.85,26400,4321.85,0,0,0,2013-09-01,Completed,2983.72,2013-08-01
997553,1,2002-01-01,2,17,0,10,0,10784,0.38,42,15931.14383,15931.14,15000,931.14,0,0,0,2012-07-01,Completed,4873.22,2012-07-01
997558,0,1998-11-01,0,0,0,11,0,14345,0.84,25,23814.69464,23517.01,20000,3814.69,0,0,0,2014-11-01,Completed,685.97,2016-04-01
997561,1,1986-12-01,1,9,0,7,0,125027,0.02,29,5061.30348,5061.3,5000,61.3,0,0,0,2012-05-01,Completed,136.28,2015-12-01
997567,0,1998-03-01,0,0,0,11,0,26902,0.5,35,17500.58133,17500.58,15000,2500.58,0,0,0,2014-05-01,Completed,3345.98,2016-05-01
997570,0,1988-01-01,0,0,0,7,0,94333,0.56,22,31359.66664,31359.67,28000,3359.67,0,0,0,2014-11-01,Completed,891.42,2016-05-01
997574,0,1997-12-01,2,0,0,6,0,9917,0.8,15,14020.02,14020.02,10000,4020.02,0,0,0,2016-01-01,Completed,2452.59,2016-01-01
997586,0,2008-04-01,2,0,0,7,0,2397,0.2,9,15698.98211,15698.98,12000,3698.98,0,0,0,2014-02-01,Completed,5829,2014-02-01
997606,0,1993-06-01,1,31,107,6,1,2263,0.21,15,3429.34502,3429.35,3000,429.35,0,0,0,2014-11-01,Completed,103.23,2014-11-01
997611,0,2006-09-01,1,0,0,2,0,3748,0.69,16,7428.835721,7428.84,6250,1178.84,0,0,0,2014-02-01,Completed,807.96,2014-02-01
997612,0,1998-03-01,2,0,0,14,0,6763,0.65,25,31466.31996,31466.32,21600,9866.32,0,0,0,2015-07-01,Completed,8283.57,2016-05-01
997623,0,2005-01-01,0,0,0,8,0,8087,0.7,19,16879.62478,16879.62,14725,2154.62,0,0,0,2013-12-01,Completed,1579.79,2013-12-01
997625,0,2004-02-01,4,41,0,9,0,0,0,24,24355.76997,24355.77,18225,6130.77,0,0,0,2015-04-01,Completed,7604.68,2015-04-01
997632,0,1995-06-01,1,0,0,20,0,12059,0.17,43,43963.06183,43963.06,34999.99,8963.07,0,0,0,2014-05-01,Completed,21047.95,2016-05-01
997658,0,1993-12-01,3,0,0,13,0,66501,0.73,25,35344.57799,35285.67,30000,5344.58,0,0,0,2012-09-01,Completed,27838.82,2012-09-01
997674,0,1982-09-01,3,0,0,8,0,3001,0.09,15,8358.359965,8358.36,8000,358.36,0,0,0,2012-09-01,Completed,1122.02,2012-09-01
997677,1,1991-08-01,1,8,0,5,0,12069,0.82,15,1524.880388,1524.88,1200,324.88,0,0,0,2014-11-01,Completed,43.92,2015-05-01
997678,0,2000-08-01,2,41,0,6,0,0,0,26,28829.66511,28829.67,25000,3829.67,0,0,0,2013-03-01,Completed,20367.38,2016-05-01
997734,0,2002-05-01,0,0,0,2,0,0,0,4,1755.22,1755.22,989.91,471.9,0,293.41,2.82,2012-06-01,Completed,209.29,2012-11-01
997736,0,1999-05-01,0,0,0,17,0,25933,0.92,48,2415.225255,2415.23,2000,415.23,0,0,0,2014-11-01,Completed,75.8,2014-11-01
997741,0,1998-11-01,0,0,0,11,0,8368,0.23,17,13148.13786,13148.14,12000,1148.14,0,0,0,2014-11-01,Completed,369.42,2014-11-01
997748,0,2000-02-01,0,42,0,9,0,48974,0,26,37528.68998,37528.69,30000,7528.69,0,0,0,2015-01-01,Completed,13611.07,2015-01-01
997750,0,1993-02-01,0,56,0,6,0,2037,0.07,21,3557.994256,3557.99,3000,557.99,0,0,0,2014-06-01,Completed,589.76,2014-05-01
997753,1,2000-04-01,1,12,0,6,0,2228,0.27,22,11907.34732,11907.35,10000,1907.35,0,0,0,2014-11-01,Completed,339.41,2015-12-01
997765,0,1993-07-01,3,52,0,12,0,5879,0.63,27,8035.569008,8035.57,7200,835.57,0,0,0,2013-08-01,Completed,3469.12,2015-12-01
997797,0,1997-11-01,0,72,0,10,0,14308,0.36,27,19051.72817,18754.04,16000,3051.73,0,0,0,2014-11-01,Completed,546.14,2016-04-01
997803,0,2002-06-01,0,0,0,6,0,0,0,12,6574.052162,6574.05,6000,574.05,0,0,0,2014-11-01,Completed,184.28,2014-11-01
997813,0,1999-12-01,0,0,0,17,0,46169,0.75,49,35724.24941,35342.85,28100,7624.25,0,0,0,2013-06-01,Completed,22620.27,2016-05-01
997825,0,2001-10-01,0,0,0,10,0,8940,0.32,14,2210.652935,2210.65,2000,210.65,0,0,0,2014-11-01,Completed,67.49,2015-10-01
997828,0,2006-06-01,1,40,0,9,0,2435,0.26,14,2857.753581,2857.75,2500,357.75,0,0,0,2014-11-01,Completed,85.26,2016-05-01
997843,0,2002-05-01,0,0,0,4,0,835,0.25,5,1041.764874,1041.76,1000,41.76,0,0,0,2012-05-01,Completed,883.52,2015-09-01
997845,1,2006-09-01,1,22,0,2,0,2265,0.71,5,4304.129744,4304.13,3000,1304.13,0,0,0,2014-11-01,Completed,259.64,2016-05-01
997878,0,2008-04-01,1,0,0,5,0,517,0.05,7,9749.475247,9749.48,8800,949.48,0,0,0,2012-11-01,Completed,6519.85,2012-11-01
997879,0,1995-09-01,0,0,0,11,0,5511,0.17,19,2601.33,2546.84,1299.14,672.86,0,629.33,5.76,2012-07-01,Completed,248.52,2012-12-01
997889,0,1997-05-01,1,55,0,8,0,4515,0.93,14,9375.810097,9375.81,7500,1875.81,0,0,0,2014-08-01,Completed,1039.14,2014-08-01
997918,0,1996-11-01,1,0,0,8,0,8802,0.36,19,13233.91,13233.91,5648.18,5901.54,0,1684.19,16.84,2014-03-01,Completed,56.32,2014-06-01
997934,0,1999-02-01,0,0,0,10,0,22638,0.61,15,20276.0603,20276.06,18000,2276.06,0,0,0,2014-12-01,Completed,569.7,2015-06-01
997954,0,2001-09-01,0,0,0,8,0,7906,0.27,15,8400.510777,8400.51,7600,800.51,0,0,0,2014-11-01,Completed,243.74,2015-05-01
997964,0,1997-07-01,0,0,0,8,0,9111,0.26,22,6534.961872,6534.96,6000,534.96,0,0,0,2014-02-01,Completed,1792.03,2014-02-01
997996,0,1998-12-01,0,0,0,5,0,6070,0.58,10,6858.690042,6858.69,6000,858.69,0,0,0,2014-11-01,Completed,196.42,2014-11-01
998014,2,1998-01-01,1,10,0,10,0,9339,0.64,41,23325.12,23325.12,14622.92,8664.4,0,37.8,6.8,2015-11-01,Completed,485.94,2016-05-01
998075,0,1994-05-01,0,0,0,18,0,52736,0.63,43,41988.12524,41386.45,32875,9113.13,0,0,0,2013-06-01,Completed,26518.07,2013-07-01
998087,0,1999-11-01,2,0,0,12,0,13597,0.71,15,8632.130008,8632.13,6000,2632.13,0,0,0,2015-04-01,Completed,2645.72,2016-05-01
998097,0,2002-12-01,0,0,0,7,0,20776,0.55,15,5514.333536,5486.76,5000,514.33,0,0,0,2013-10-01,Completed,2098.78,2013-12-01
998111,1,2001-06-01,0,13,0,9,0,38100,0.75,20,4534.852408,4534.85,3900,634.85,0,0,0,2013-10-01,Completed,1701.12,2016-05-01
998112,0,2003-04-01,1,0,0,20,0,4419,0.54,24,8349.827819,8349.83,7000,1349.83,0,0,0,2014-10-01,Completed,141.52,2014-10-01
998128,0,1996-01-01,1,0,0,7,0,20589,0.4,21,10407.12679,10407.13,8875,1532.13,0,0,0,2014-11-01,Completed,295.16,2014-11-01
998194,1,1998-01-01,1,19,0,6,0,18183,0.74,31,7092.85,7092.85,4266.82,2096.5,0,729.53,7.1,2012-09-01,Completed,597.05,2015-02-01
998201,0,1996-12-01,2,0,0,9,0,7993,0.19,40,18134.15333,18134.15,18000,134.15,0,0,0,2011-12-01,Completed,18135.15,2011-12-01
998203,1,1975-08-01,2,7,0,17,0,20384,0.31,28,10597.51433,10597.51,8900,1697.51,0,0,0,2014-11-01,Completed,305.26,2014-11-01
998222,0,1991-01-01,1,0,0,11,0,23104,0.48,23,24816.49,24789.53,17184.54,7607.65,0,24.3,4.37,2015-11-01,Completed,516.52,2016-05-01
998229,0,1996-01-01,0,0,0,5,0,30112,0.74,9,27094.23,26720.8,17086.73,10007.5,0,0,0,2016-05-01,Completed,503.32,2016-05-01
998240,0,2007-12-01,1,0,0,8,0,5304,0.26,11,4161.951845,4161.95,4000,161.95,0,0,0,2012-03-01,Completed,3627.7,2012-03-01
998252,0,1988-12-01,2,33,0,6,0,8366,0.76,27,9057.075866,9057.08,7500,1557.08,0,0,0,2014-11-01,Completed,263.97,2016-05-01
998273,0,1998-05-01,1,0,0,6,0,4347,0.24,15,7032.828335,7032.83,6400,632.83,0,0,0,2014-03-01,Completed,90.62,2016-05-01
998313,0,1979-11-01,0,0,0,12,0,8473,0.3,23,14489.82,14418.6,11391.47,3098.35,0,0,0,2016-05-01,Completed,269.23,2016-05-01
998339,0,1991-10-01,3,29,0,9,0,15942,0.63,24,19991.80976,19991.81,16800,3191.81,0,0,0,2014-04-01,Completed,3789.97,2014-04-01
998359,0,1998-10-01,1,0,0,7,0,12379,0.79,27,6893.628065,6893.63,6000,893.63,0,0,0,2014-01-01,Completed,404.87,2014-02-01
998370,1,1997-12-01,0,15,0,10,0,8073,0.42,32,3281.00678,3281.01,3100,181.01,0,0,0,2012-09-01,Completed,2409.21,2014-08-01
998386,0,1995-11-01,0,0,0,10,0,57908,0.72,33,10267.15139,10267.15,9000,1267.15,0,0,0,2014-07-01,Completed,1412.99,2014-07-01
998396,0,1997-04-01,2,0,0,5,0,14764,0.74,15,30414.11281,30414.11,27000,3414.11,0,0,0,2014-11-01,Completed,854.94,2014-11-01
998418,0,1986-09-01,0,30,0,19,0,24796,0.31,48,26389.14,25729.41,20000,6389.14,0,0,0,2015-10-01,Completed,333.3,2015-10-01
998469,0,1997-10-01,0,44,0,6,0,5272,0.66,18,11726.31037,11726.31,10000,1726.31,0,0,0,2014-11-01,Completed,334.69,2016-05-01
998470,0,2000-10-01,1,0,0,14,0,7909,0.13,24,44628.68998,44628.69,35000,9628.69,0,0,0,2016-01-01,Completed,878.51,2016-01-01
998473,0,1994-04-01,2,0,0,7,0,3375,0.2,27,10730.63231,10730.63,10000,730.63,0,0,0,2013-06-01,Completed,5254.25,2016-05-01
998474,0,1991-08-01,0,0,0,7,0,19140,0.85,15,3427.246473,3427.25,3000,427.25,0,0,0,2014-09-01,Completed,286.18,2016-04-01
998475,0,1995-06-01,2,0,0,6,0,2498,0.17,23,17419.833,17419.83,17000,419.83,0,0,0,2012-07-01,Completed,3800.59,2012-07-01
998488,0,2006-09-01,3,0,106,17,1,5265,0.47,20,17085.07998,17085.08,12000,5085.08,0,0,0,2016-02-01,Completed,2725.58,2016-04-01
998499,0,1991-11-01,0,0,0,9,0,10784,0.36,24,1825.27,1825.27,439.86,93.39,0,1292.02,232.56,2012-02-01,Completed,178.09,2012-07-01
998505,0,1992-03-01,3,0,0,7,0,29435,0.88,18,1026.66,1023.12,501.8,524.86,0,0,0,2012-02-01,Completed,342.3,2016-05-01
998515,0,2007-06-01,1,0,0,7,0,2214,0.2,7,1494.02,1494.02,512.53,659.91,14.98,306.59,2.91,2012-07-01,Completed,456.66,2012-12-01
998521,0,1986-12-01,1,27,0,6,0,18284,0.86,24,3360.74,3360.74,361.29,542.65,0,2456.8,442.22,2012-01-01,Completed,453.08,2012-06-01
998530,1,1998-11-01,0,15,0,9,0,4774,0.63,14,4472.55,4472.55,3611.74,860.81,0,0,0,2013-02-01,Completed,298.49,2016-05-01
998555,0,1989-07-01,1,0,0,2,0,34011,0,20,2900.201767,2900.2,2500,400.2,0,0,0,2014-11-01,Completed,88.09,2014-11-01
998559,4,1987-10-01,1,8,0,15,0,2105,0.06,44,1802.72,1802.72,1477.88,324.84,0,0,0,2013-06-01,Completed,95.26,2016-05-01
998587,1,1992-02-01,0,23,0,20,0,1884,0.11,38,22399.76795,22371.77,20000,2399.77,0,0,0,2014-11-01,Completed,641.27,2016-05-01
998590,0,1994-02-01,1,81,0,6,0,19098,0.78,20,15573.81318,15573.81,13000,2573.81,0,0,0,2014-04-01,Completed,3380.95,2014-04-01
998591,0,1991-09-01,0,62,0,7,0,0,0,33,45091.86294,45091.86,35000,10091.86,0,0,0,2014-11-01,Completed,1282.55,2016-03-01
998596,0,2004-10-01,3,72,0,6,0,2441,0.56,13,4643.750475,4643.75,4000,643.75,0,0,0,2013-05-01,Completed,2339.52,2016-05-01
998616,1,1998-02-01,0,23,0,3,0,4628,0.93,28,23491.92253,23418.51,16000,7491.92,0,0,0,2014-08-01,Completed,9684.43,2016-05-01
998689,0,2000-10-01,1,0,0,11,0,8013,0.48,21,17766.27,17766.27,10912.93,6853.34,0,0,0,2016-05-01,Completed,329.51,2016-04-01
998694,0,1986-08-01,0,0,0,7,0,8960,0.5,23,38838.96,38838.96,23403.6,15435.36,0,0,0,2016-05-01,Completed,719.74,2016-05-01
998704,0,1999-11-01,0,37,0,8,0,44122,0.51,21,23751.38096,23424.8,20000,3751.38,0,0,0,2014-07-01,Completed,3262.89,2015-03-01
998706,0,2002-06-01,2,0,0,9,0,34004,0.95,17,18387.67316,18355.75,14400,3987.67,0,0,0,2013-06-01,Completed,11868.23,2016-04-01
998737,0,1995-04-01,0,0,0,12,0,8341,0.2,24,15224.7962,15224.8,14000,1224.8,0,0,0,2014-01-01,Completed,4576.01,2014-01-01
998750,0,2001-02-01,0,0,0,6,0,10362,0.68,14,22126.05409,22126.05,19700,2426.05,0,0,0,2014-08-01,Completed,558.1,2014-11-01
998792,0,1992-02-01,1,33,0,6,0,39945,0.99,17,31529.64,31529.64,17275.49,14254.15,0,0,0,2016-05-01,Completed,574.32,2016-05-01
998817,0,1993-01-01,6,0,0,11,0,12075,0.38,32,31867.83,31867.83,21605.12,10262.71,0,0,0,2016-05-01,Completed,590.17,2016-04-01
