Loan_ID,Member_ID,Loan_Amnt,Funded_Amnt,Funded_Amnt_Inv,Term_Months,Int_rate,Installment,Customer_Grade,Customer_Sub_Grade,Emp_Length,Home_Ownership,Annual_income,Verification_Status,Issue_Date,Loan_Status,Good_vs_Bad_Loan,Purpose,State,Debt_to_Income_Ratio
1059284,1290887,20000,20000,19975,60,20.3,533.23,E,E5,5 years,MORTGAGE,51750,Verified,2011-12-01,Current,Good Loan,debt_consolidation,NJ,18.97
1059288,1290891,12000,8175,8175,60,13.49,188.07,C,C1,1 year,RENT,75000,Not Verified,2011-12-01,Current,Good Loan,other,CA,23.58
1059289,1290892,7200,7200,7200,36,7.9,225.29,A,A4,< 1 year,RENT,38000,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CA,14.34
1059291,1290894,12000,8225,8225,60,17.58,206.99,D,D4,10+ years,RENT,78000,Not Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,CA,13.18
1059310,1291114,35000,35000,35000,36,16.77,1243.85,D,D2,7 years,MORTGAGE,100000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,TX,19.03
1059311,1291115,13200,13200,13175,60,17.27,329.98,D,D3,7 years,RENT,40000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NJ,24.36
1059312,1291116,5000,5000,5000,60,21.28,136.06,F,F2,3 years,RENT,46000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,FL,6.1
1059319,1291122,35000,22875,22875,60,19.03,593.77,E,E2,4 years,MORTGAGE,235000,Verified,2011-12-01,Charged Off,Bad Loan,credit_card,CA,14.08
1059333,1291136,10000,10000,10000,36,16.77,355.39,D,D2,1 year,RENT,38200,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,KY,17.09
1059362,1290976,6000,6000,6000,36,14.65,206.97,C,C3,< 1 year,MORTGAGE,57600,Not Verified,2011-12-01,Fully Paid,Good Loan,other,TX,23.42
1059386,1291002,5000,5000,5000,36,14.27,171.55,C,C2,10+ years,RENT,56000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,10.03
1059395,1291011,15000,15000,15000,60,19.91,396.66,E,E4,4 years,RENT,51000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NY,20.85
1059409,1291025,13000,13000,13000,60,19.42,340.24,E,E3,7 years,RENT,55000,Not Verified,2011-12-01,Charged Off,Bad Loan,credit_card,VA,19.09
1059412,1291030,10000,10000,10000,36,6.62,307.04,A,A2,5 years,MORTGAGE,70000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NY,16.78
1059433,1291052,6400,6400,6400,36,8.9,203.23,A,A5,6 years,OWN,23000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,AZ,10.75
1059444,1291064,16000,16000,16000,60,15.27,382.92,C,C4,10+ years,MORTGAGE,60000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,SC,17.7
1059447,1291067,16000,16000,16000,60,19.91,423.11,E,E4,5 years,RENT,107000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NY,6.47
1059461,1291081,15700,9875,9875,60,19.42,258.46,E,E3,< 1 year,MORTGAGE,60000,Source Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,CA,9.12
1059462,1291082,4200,4200,4200,36,6.03,127.83,A,A1,3 years,RENT,61000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NJ,8.92
1059469,1291090,13000,13000,13000,36,16.29,458.91,D,D1,7 years,RENT,50000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,PA,8.33
1059486,1291111,12000,12000,12000,36,14.65,413.94,C,C3,6 years,RENT,54400,Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,WA,13.81
1059497,1291322,5000,5000,5000,36,10.65,162.87,B,B2,10+ years,MORTGAGE,35000,Verified,2011-12-01,Fully Paid,Good Loan,car,FL,13.92
1059502,1291327,8200,8200,8200,60,16.77,202.78,D,D2,10+ years,RENT,42000,Source Verified,2011-12-01,Charged Off,Bad Loan,credit_card,CA,5.06
1059522,1291347,6000,6000,6000,36,11.71,198.46,B,B3,1 year,RENT,37000,Not Verified,2011-12-01,Charged Off,Bad Loan,small_business,DC,6.68
1059525,1291351,12000,12000,11975,60,14.65,283.28,C,C3,< 1 year,RENT,75000,Verified,2011-12-01,Charged Off,Bad Loan,credit_card,HI,16.13
1059529,1291353,3000,3000,3000,36,13.49,101.8,C,C1,3 years,RENT,105000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,7.25
1059571,1291175,10000,10000,10000,36,16.77,355.39,D,D2,4 years,RENT,35000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,18.55
1059572,1291176,14575,14575,14575,36,10.65,474.76,B,B2,7 years,RENT,35000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NJ,16.46
1059582,1291186,12375,12375,12375,36,14.27,424.58,C,C2,10+ years,RENT,36000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,MA,23.03
1059603,1291207,5000,5000,5000,36,7.51,155.56,A,A3,8 years,OWN,30000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,OK,18.72
1059605,1291209,10000,10000,9994.503972,36,10.65,325.74,B,B2,4 years,RENT,45000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,TX,11.41
1059620,1291228,12000,12000,12000,36,11.71,396.92,B,B3,10+ years,RENT,57200,Source Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,MA,16.36
1059623,1291231,7000,7000,7000,60,15.96,170.08,C,C5,3 years,OWN,75000,Not Verified,2011-12-01,Current,Good Loan,other,MA,21.66
1059627,1291235,13250,13250,13250,60,17.27,331.23,D,D3,< 1 year,RENT,26000,Not Verified,2011-12-01,Current,Good Loan,debt_consolidation,MA,10.89
1059629,1291237,11000,11000,11000,36,9.91,354.48,B,B1,5 years,MORTGAGE,74000,Not Verified,2011-12-01,Fully Paid,Good Loan,wedding,TX,18.24
1059639,1291248,9600,9600,9600,36,8.9,304.84,A,A5,3 years,RENT,55000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,MN,17.02
1059657,1291266,11000,11000,11000,36,9.91,354.48,B,B1,4 years,RENT,32000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,WI,23.66
1059689,1291305,7000,7000,7000,36,12.69,234.82,B,B5,< 1 year,RENT,30000,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,VA,15.8
1059698,1291514,12000,12000,12000,60,14.27,280.91,C,C2,3 years,RENT,41000,Source Verified,2011-12-01,Current,Good Loan,medical,CA,22.77
1059701,1291518,12000,12000,12000,36,7.51,373.33,A,A3,< 1 year,RENT,60000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,LA,20.7
1059704,1291520,14000,14000,14000,36,8.9,444.55,A,A5,7 years,MORTGAGE,108000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NC,27.86
1059734,1291550,20000,20000,18626.34674,60,16.77,494.59,D,D2,7 years,RENT,50000,Verified,2011-12-01,Current,Good Loan,credit_card,IL,22.82
1059736,1291552,20000,20000,20000,36,8.9,635.07,A,A5,3 years,RENT,65000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CT,14.99
1059751,1291568,9600,9600,9600,36,13.49,325.74,C,C1,3 years,MORTGAGE,27000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NY,10.22
1059785,1291412,12000,12000,12000,36,16.77,426.47,D,D2,6 years,RENT,38000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,21.32
1059801,1291428,15600,15600,15600,60,15.96,379.04,C,C5,< 1 year,RENT,43000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MD,7.56
1059828,1291460,20000,20000,20000,60,9.91,424.06,B,B1,10+ years,MORTGAGE,114996,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NY,11.19
1059843,1291476,1000,1000,1000,36,13.49,33.94,C,C1,8 years,RENT,35100,Not Verified,2011-12-01,Fully Paid,Good Loan,small_business,AR,6.19
1059858,1291490,4500,4500,4500,36,13.49,152.69,C,C1,< 1 year,OWN,19200,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,MN,19.56
1059870,1291503,9000,9000,9000,36,13.49,305.38,C,C1,7 years,MORTGAGE,50000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,FL,1.99
1059874,1291507,9600,9600,9550,36,7.51,298.67,A,A3,10+ years,RENT,55000,Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,CA,27.34
1059887,1291721,19200,19200,19150,36,9.91,618.72,B,B1,9 years,MORTGAGE,40000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,WA,11.37
1059889,1291723,16000,16000,15975,60,17.27,399.97,D,D3,4 years,MORTGAGE,60000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CA,11.98
1059906,1291742,35000,21800,21775,60,12.42,489.57,B,B4,10+ years,RENT,90000,Verified,2011-12-01,Current,Good Loan,debt_consolidation,CA,26.33
1059930,1291769,14000,14000,14000,60,18.25,357.42,D,D5,10+ years,RENT,32000,Not Verified,2011-12-01,Current,Good Loan,wedding,TX,16.28
1059936,1291775,10000,10000,10000,36,14.27,343.09,C,C2,4 years,RENT,40000,Source Verified,2011-12-01,Fully Paid,Good Loan,car,NY,18.69
1059939,1291779,12000,12000,12000,36,10.65,390.88,B,B2,10+ years,RENT,70000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,GA,26.06
1059948,1291788,12000,12000,12000,36,7.51,373.33,A,A3,< 1 year,RENT,83000,Source Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,NY,8.36
1059954,1291797,13000,13000,12975,60,16.77,321.48,D,D2,10+ years,OWN,80000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MO,4.96
1059960,1291803,19775,19775,19775,36,12.42,660.79,B,B4,2 years,RENT,49110,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,17.57
1059974,1291594,16000,16000,15943.14211,36,9.91,515.6,B,B1,7 years,RENT,65000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,10.36
1059978,1291598,11500,11500,11500,36,11.71,380.38,B,B3,10+ years,RENT,74000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,7.96
1059996,1291621,7500,7500,7500,36,6.03,228.27,A,A1,5 years,RENT,48000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MA,5.08
1060004,1291631,8000,8000,8000,36,14.65,275.96,C,C3,1 year,RENT,72100,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,6.71
1060015,1291641,12500,12500,12500,36,11.71,413.45,B,B3,3 years,RENT,58000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,HI,17.32
1060019,1291647,13000,13000,13000,36,20.3,485.12,E,E5,5 years,RENT,42000,Not Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,OH,7.69
1060030,1291660,12000,12000,12000,36,13.49,407.17,C,C1,10+ years,MORTGAGE,61000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,FL,17.67
1060036,1291666,17000,17000,16975,36,6.03,517.41,A,A1,2 years,MORTGAGE,120000,Verified,2011-12-01,Fully Paid,Good Loan,small_business,CA,8.94
1060046,1291676,5375,5375,5375,36,9.91,173.21,B,B1,2 years,RENT,15360,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,WA,16.25
1060082,1291917,25000,25000,25000,36,15.27,869.95,C,C4,8 years,OWN,82000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,18.5
1060086,1291922,16000,16000,16000,60,17.58,402.65,D,D4,< 1 year,RENT,50000,Not Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,NV,21.14
1060167,1291810,14400,14400,14400,36,12.42,481.18,B,B4,5 years,OWN,48000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CT,20.68
1060365,1292116,12000,12000,12000,36,9.91,386.7,B,B1,8 years,RENT,35000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,AL,15.87
1060369,1292120,28000,28000,28000,36,7.9,876.13,A,A4,4 years,RENT,65000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NJ,14.64
1060371,1292122,13000,13000,13000,36,17.27,465.24,D,D3,10+ years,RENT,36000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,AR,10.9
1060372,1292123,7200,7200,7200,36,7.9,225.29,A,A4,5 years,RENT,34000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CT,17.51
1060374,1292126,6500,6500,6500,36,16.29,229.46,D,D1,3 years,MORTGAGE,68000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,FL,21.85
1060411,1292165,6000,6000,6000,36,10.65,195.44,B,B2,1 year,RENT,30000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,FL,19.36
1060415,1292169,7000,7000,7000,36,12.42,233.91,B,B4,10+ years,RENT,85000,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CA,15.11
1060418,1292172,4000,4000,4000,36,12.69,134.18,B,B5,3 years,RENT,80000,Not Verified,2011-12-01,Fully Paid,Good Loan,other,CA,21.66
1060427,1292182,25000,15925,15925,60,15.96,386.93,C,C5,10+ years,MORTGAGE,150000,Verified,2011-12-01,Fully Paid,Good Loan,small_business,FL,5.66
1060429,1292184,17000,17000,17000,36,10.65,553.75,B,B2,1 year,RENT,40000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,PA,18.63
1060436,1292191,8250,8250,8250,60,19.91,218.17,E,E4,3 years,RENT,27500,Not Verified,2011-12-01,Charged Off,Bad Loan,wedding,OR,20.25
1060452,1292208,20000,20000,20000,60,12.69,451.9,B,B5,7 years,RENT,50000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,MA,27.67
1060481,1292237,10000,10000,10000,36,10.65,325.74,B,B2,1 year,RENT,26000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,FL,9.78
1060485,1292242,14125,14125,14125,36,12.42,472,B,B4,Not Provided,MORTGAGE,45696,Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,NC,21.93
1060508,1292266,10000,10000,10000,36,14.27,343.09,C,C2,10+ years,RENT,55000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,22.1
1060527,1292287,10000,10000,10000,36,7.51,311.11,A,A3,2 years,MORTGAGE,65000,Not Verified,2011-12-01,Fully Paid,Good Loan,small_business,MN,8.55
1060536,1292297,17500,17500,17500,60,12.42,393.01,B,B4,4 years,RENT,70000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NY,16.7
1060544,1292305,20050,20050,20025,36,17.58,720.64,D,D4,7 years,RENT,67500,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,RI,24.84
1060553,1292714,6000,6000,6000,36,14.27,205.86,C,C2,7 years,RENT,30000,Not Verified,2011-12-01,Charged Off,Bad Loan,credit_card,CA,15.68
1060558,1281435,6000,6000,6000,36,6.03,182.62,A,A1,1 year,RENT,48000,Source Verified,2011-12-01,Fully Paid,Good Loan,major_purchase,NJ,15.25
1060559,1292720,5000,5000,5000,36,9.91,161.13,B,B1,10+ years,MORTGAGE,75000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,OH,18.5
1060578,1292332,4400,4400,4400,36,16.77,156.37,D,D2,10+ years,RENT,55000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,RI,20.01
1060581,1292336,15000,15000,15000,60,16.77,370.94,D,D2,8 years,RENT,42000,Not Verified,2011-12-01,Current,Good Loan,credit_card,FL,15.69
1060597,1292355,15000,15000,15000,36,13.49,508.96,C,C1,4 years,MORTGAGE,90000,Source Verified,2011-12-01,Fully Paid,Good Loan,other,SC,6.93
1060600,1292359,12800,12800,12800,60,11.71,282.86,B,B3,1 year,RENT,61600,Not Verified,2011-12-01,Current,Good Loan,debt_consolidation,PA,21.8
1060605,1292364,7000,7000,7000,36,7.51,217.78,A,A3,10+ years,RENT,31000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,FL,26.86
1060630,1292392,30000,19275,19250,60,19.03,500.33,E,E2,10+ years,MORTGAGE,80000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,TX,26.82
1060631,1292393,12000,12000,12000,60,11.71,265.18,B,B3,10+ years,RENT,70000,Not Verified,2011-12-01,Current,Good Loan,debt_consolidation,MA,21.17
1060644,1292408,24250,18100,18075,60,23.91,519.76,G,G4,7 years,MORTGAGE,120000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,AZ,12.96
1060650,1292415,13200,13200,13200,36,7.9,413.04,A,A4,6 years,MORTGAGE,62500,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NC,12.06
1060662,1292431,6200,6200,6200,36,6.03,188.71,A,A1,5 years,MORTGAGE,26500,Not Verified,2011-12-01,Fully Paid,Good Loan,small_business,WV,18.2
1060670,1292440,13600,13600,13600,60,12.69,307.29,B,B5,1 year,RENT,62000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,TX,11.98
1060696,1292466,12000,12000,12000,60,14.27,280.91,C,C2,2 years,RENT,80000,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,FL,6.51
1060697,1292467,35000,21825,21825,60,20.3,581.88,E,E5,2 years,MORTGAGE,100000,Verified,2011-12-01,Fully Paid,Good Loan,wedding,NJ,24.71
1060698,1292468,25000,25000,25000,36,10.65,814.34,B,B2,10+ years,RENT,120000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MA,6.17
1060714,1292484,12000,12000,12000,36,9.91,386.7,B,B1,2 years,RENT,85000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,LA,10.38
1060720,1292493,13200,13200,13200,36,11.71,436.61,B,B3,2 years,MORTGAGE,41600,Not Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,CA,9.55
1060721,1292491,6500,6500,6500,36,10.65,211.73,B,B2,2 years,RENT,53000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MO,20.81
1060731,1292503,10000,10000,10000,36,6.62,307.04,A,A2,8 years,MORTGAGE,50000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,PA,13.42
1060735,1292507,12000,12000,12000,36,12.42,400.99,B,B4,10+ years,RENT,42000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,WI,21.49
1060753,1292527,24925,24925,24900,60,23.91,715.75,G,G4,4 years,RENT,60000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,FL,17.74
1060760,1292536,8400,8400,8400,36,17.27,300.62,D,D3,10+ years,RENT,41500,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CT,15.07
1060762,1292723,25000,25000,24975,36,11.71,826.9,B,B3,8 years,MORTGAGE,76896,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,FL,13.9
1060779,1292740,5000,5000,5000,36,6.03,152.18,A,A1,3 years,RENT,64424,Not Verified,2011-12-01,Fully Paid,Good Loan,other,NY,0.93
1060794,1292756,11000,11000,10975,36,8.9,349.29,A,A5,1 year,RENT,50000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MA,14.09
1060804,1292769,28000,28000,28000,60,12.42,628.81,B,B4,4 years,MORTGAGE,85000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,PA,15.87
1060831,1292796,28000,28000,28000,36,15.96,983.85,C,C5,5 years,MORTGAGE,235000,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,VA,9.08
1060841,1292806,12000,12000,12000,36,7.9,375.49,A,A4,5 years,RENT,26000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CO,12.83
1060848,1292813,6500,6500,6500,60,14.27,152.16,C,C2,Not Provided,MORTGAGE,46212,Verified,2011-12-01,Current,Good Loan,debt_consolidation,NC,19.06
1060851,1292817,8000,8000,8000,60,11.71,176.79,B,B3,3 years,OWN,31000,Source Verified,2011-12-01,Fully Paid,Good Loan,other,OR,16.22
1060853,1292815,25000,15325,15325,60,19.03,397.8,E,E2,7 years,RENT,95000,Verified,2011-12-01,Current,Good Loan,debt_consolidation,CA,15.56
1060855,1292820,8400,8400,8400,36,16.77,298.53,D,D2,2 years,RENT,32000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NY,16.95
1060865,1292832,35000,22050,22050,60,19.03,572.36,E,E2,10+ years,MORTGAGE,140000,Verified,2011-12-01,Current,Good Loan,small_business,OR,4.29
1060875,1292842,22475,22475,22425,60,15.27,537.87,C,C4,7 years,MORTGAGE,52000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NH,15.23
1060880,1292848,9000,9000,9000,36,14.65,310.45,C,C3,1 year,RENT,38000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,IL,19.55
1060895,1292866,7200,7200,7200,60,13.49,165.64,C,C1,10+ years,RENT,67000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MD,11.84
1060925,1292899,27000,27000,27000,36,9.91,870.08,B,B1,5 years,OWN,140000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MA,7.44
1060934,1292910,10000,10000,10000,36,11.71,330.76,B,B3,5 years,OWN,35000,Not Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,NV,11.79
1060945,1293124,6000,6000,6000,36,12.42,200.5,B,B4,4 years,RENT,92000,Not Verified,2011-12-01,Fully Paid,Good Loan,car,IL,10.6
1060951,1293130,12800,12800,12750,60,14.27,299.63,C,C2,9 years,RENT,75000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,FL,16.75
1060966,1292541,18000,18000,18000,36,16.29,635.41,D,D1,10+ years,OWN,140000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,TX,21.8
1060970,1292545,3000,3000,3000,36,12.69,100.64,B,B5,10+ years,RENT,30000,Not Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,CA,15.4
1060979,1292556,7000,7000,7000,36,16.77,248.77,D,D2,< 1 year,RENT,41000,Source Verified,2011-12-01,Charged Off,Bad Loan,wedding,NY,20.31
1060981,1292558,6400,6400,6400,36,16.77,227.45,D,D2,5 years,RENT,75000,Not Verified,2011-12-01,Charged Off,Bad Loan,debt_consolidation,CA,20.22
1060993,1292576,5000,5000,5000,36,8.9,158.77,A,A5,10+ years,RENT,56000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NY,15.47
1060995,1292578,12000,12000,12000,36,12.42,400.99,B,B4,< 1 year,RENT,60000,Source Verified,2011-12-01,Charged Off,Bad Loan,car,RI,6.3
1061003,1292586,10000,10000,10000,36,15.27,347.98,C,C4,10+ years,RENT,55000,Source Verified,2011-12-01,Fully Paid,Good Loan,small_business,NY,0.89
1061008,1292591,5000,5000,5000,36,6.62,153.52,A,A2,5 years,MORTGAGE,55000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,MA,4.12
1061060,1292651,18000,18000,18000,36,8.9,571.56,A,A5,9 years,MORTGAGE,70000,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,MI,17.76
1061070,1292661,7300,7300,7300,36,11.71,241.46,B,B3,4 years,RENT,50000,Source Verified,2011-12-01,Fully Paid,Good Loan,other,NY,12.79
1061095,1292688,20000,20000,20000,60,20.3,533.23,E,E5,4 years,RENT,69000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CO,18.02
1061106,1292700,21000,21000,20975,60,14.27,491.58,C,C2,< 1 year,MORTGAGE,90000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,FL,8.76
1061122,1292917,6500,6500,6500,36,10.65,211.73,B,B2,< 1 year,RENT,30600,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,TX,13.45
1061126,1292921,8500,8500,8500,36,16.29,300.06,D,D1,< 1 year,RENT,61000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,IL,11.76
1061128,1292923,10000,10000,10000,36,9.91,322.25,B,B1,< 1 year,MORTGAGE,95000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,PA,18.37
1061130,1292925,10000,10000,10000,36,14.27,343.09,C,C2,10+ years,MORTGAGE,77400,Verified,2011-12-01,Charged Off,Bad Loan,credit_card,SD,20.05
1061133,1292928,21000,21000,21000,36,7.9,657.1,A,A4,10+ years,MORTGAGE,150500,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NY,3.69
1061135,1292930,7200,7200,7200,36,11.71,238.15,B,B3,2 years,RENT,33000,Not Verified,2011-12-01,Charged Off,Bad Loan,credit_card,FL,12.69
1061154,1292952,8000,8000,8000,36,15.96,281.1,C,C5,4 years,RENT,70000,Source Verified,2011-12-01,Fully Paid,Good Loan,credit_card,IL,14.04
1061164,1292963,12000,12000,12000,36,12.69,402.54,B,B5,4 years,RENT,45000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,CA,8.85
1061175,1292974,5000,5000,5000,36,9.91,161.13,B,B1,6 years,MORTGAGE,110000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,OR,6.38
1061193,1292991,10000,10000,10000,36,16.29,353.01,D,D1,4 years,RENT,40000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NC,19.98
1061194,1292992,5600,5600,5600,36,6.03,170.44,A,A1,Not Provided,OWN,41100,Not Verified,2011-12-01,Fully Paid,Good Loan,car,NY,3.97
1061202,1293005,6000,6000,5975,36,8.9,190.52,A,A5,10+ years,RENT,83954,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NJ,17.48
1061204,1293007,10375,10375,10375,36,14.27,355.96,C,C2,5 years,RENT,35000,Not Verified,2011-12-01,Fully Paid,Good Loan,credit_card,KY,22.39
1061227,1293032,25000,16050,16050,60,19.03,416.62,E,E2,10+ years,RENT,50400,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,GA,20.67
1061245,1293051,10700,10700,10700,36,12.42,357.55,B,B4,4 years,RENT,68000,Source Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,AZ,16.41
1061247,1293053,12000,12000,12000,36,11.71,396.92,B,B3,10+ years,RENT,62000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,NJ,6.74
1061250,1293058,12000,12000,12000,60,19.03,311.49,E,E2,1 year,RENT,38500,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,OH,10.91
1061251,1293059,5000,5000,5000,36,8.9,158.77,A,A5,6 years,RENT,33000,Not Verified,2011-12-01,Fully Paid,Good Loan,medical,NJ,16.47
1061279,1293090,7000,7000,7000,36,8.9,222.28,A,A5,5 years,RENT,45000,Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,WI,24.48
1061304,1293317,15000,15000,15000,36,18.64,547.12,E,E1,1 year,RENT,54000,Not Verified,2011-12-01,Fully Paid,Good Loan,debt_consolidation,GA,19.69
1061306,1293319,18000,18000,17975,60,20.3,479.9,E,E5,2 years,RENT,68000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,NV,17.98
1061315,1293329,12000,12000,11975,60,18.25,306.36,D,D5,3 years,RENT,43000,Verified,2011-12-01,Fully Paid,Good Loan,credit_card,CA,15.24
1061317,1293331,12000,12000,12000,60,12.69,271.14,B,B5,7 years,RENT,30000,Not Verified,2011-12-01,Current,Good Loan,debt_consolidation,RI,10.44
